wifi 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90
cell1 0.0,0.0,0.003703703703703704,0.003703703703703704,0.003703703703703704,0.003703703703703704,0.003703703703703704,0.003703703703703704,0.003703703703703704,0.003703703703703704,0.003703703703703704,0.003703703703703704,0.003703703703703704,0.003703703703703704,0.003703703703703704,0.003703703703703704,0.049999999999999996,0.003703703703703704,0.003703703703703704,0.003703703703703704,0.003703703703703704,0.003703703703703704,0.003703703703703704,0.049999999999999996,0.003703703703703704,0.003703703703703704,0.049999999999999996,0.75,0.003703703703703704,0.003703703703703704,0.003703703703703704
cell2 0.0,0.0,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.3477272727272727,0.020454545454545454,0.004,0.004,0.020454545454545454,0.004,0.04090909090909091,0.45,0.004,0.004,0.004,0.020454545454545454,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
cell3 0.0,0.0,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.6,0.19090909090909092,0.027272727272727275,0.027272727272727275,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.05454545454545455,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464
cell4 0.0,0.0,0.0037037037037037043,0.0037037037037037043,0.0037037037037037043,0.0037037037037037043,0.0037037037037037043,0.0037037037037037043,0.0037037037037037043,0.0037037037037037043,0.0037037037037037043,0.40909090909090906,0.0037037037037037043,0.0037037037037037043,0.0037037037037037043,0.0037037037037037043,0.0037037037037037043,0.0037037037037037043,0.0037037037037037043,0.027272727272727275,0.4363636363636364,0.027272727272727275,0.0037037037037037043,0.0037037037037037043,0.0037037037037037043,0.0037037037037037043,0.0037037037037037043,0.0037037037037037043,0.0037037037037037043,0.0037037037037037043,0.0037037037037037043
cell5 0.0,0.0,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.08571428571428572,0.04285714285714286,0.04285714285714286,0.0038461538461538464,0.6857142857142857,0.04285714285714286,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464
cell6 0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.9,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335
cell7 0.0,0.0,0.003448275862068966,0.003448275862068966,0.003448275862068966,0.003448275862068966,0.003448275862068966,0.003448275862068966,0.003448275862068966,0.003448275862068966,0.003448275862068966,0.003448275862068966,0.003448275862068966,0.003448275862068966,0.003448275862068966,0.003448275862068966,0.003448275862068966,0.003448275862068966,0.003448275862068966,0.003448275862068966,0.003448275862068966,0.003448275862068966,0.003448275862068966,0.003448275862068966,0.825,0.003448275862068966,0.003448275862068966,0.075,0.003448275862068966,0.003448275862068966,0.003448275862068966
cell8 0.0,0.0,0.004166666666666666,0.004166666666666666,0.004166666666666666,0.02903225806451613,0.02903225806451613,0.004166666666666666,0.6096774193548387,0.004166666666666666,0.02903225806451613,0.004166666666666666,0.004166666666666666,0.004166666666666666,0.004166666666666666,0.004166666666666666,0.004166666666666666,0.14516129032258066,0.02903225806451613,0.004166666666666666,0.004166666666666666,0.02903225806451613,0.004166666666666666,0.004166666666666666,0.004166666666666666,0.004166666666666666,0.004166666666666666,0.004166666666666666,0.004166666666666666,0.004166666666666666,0.004166666666666666
cell9 0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.9,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335
cell10 0.0,0.0,0.003571428571428572,0.003571428571428572,0.003571428571428572,0.003571428571428572,0.003571428571428572,0.003571428571428572,0.003571428571428572,0.003571428571428572,0.003571428571428572,0.003571428571428572,0.003571428571428572,0.003571428571428572,0.003571428571428572,0.003571428571428572,0.022500000000000003,0.8325,0.003571428571428572,0.045000000000000005,0.003571428571428572,0.003571428571428572,0.003571428571428572,0.003571428571428572,0.003571428571428572,0.003571428571428572,0.003571428571428572,0.003571428571428572,0.003571428571428572,0.003571428571428572,0.003571428571428572
